Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
RENATO,2022-02-02 19:55:14,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes salvam o dia diferente / Os filhotes salvam o prefeito descontrolado (Episódio 13),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-02-02 19:32:18,00:22:50,,"Patrulha Canina: Temporada 6: Super filhotes, patinhas poderosas: os filhotes conhecem os supergêmeos (Episódio 12)",,Android DefaultWidevineL3Tablet Android Tablet,00:22:54,00:22:54,BR (Brazil)
RENATO,2022-02-02 19:08:57,00:22:51,,Patrulha Canina: Temporada 6: Os filhotes salvam os piratas terrestres / Os filhotes salvam os Rodovalhos observadores de pássaros (Episódio 11),,Android DefaultWidevineL3Tablet Android Tablet,00:22:55,00:22:55,BR (Brazil)
RENATO,2022-02-02 18:45:59,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes salvam o peixe-boi / Os filhotes salvam o café da manhã (Episódio 10),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-02-02 18:23:02,00:22:51,,"Patrulha Canina: Temporada 6: Super filhotes, patinhas poderosas: quando os supergatinhos atacam (Episódio 9)",,Android DefaultWidevineL3Tablet Android Tablet,00:22:55,00:22:55,BR (Brazil)
RENATO,2022-02-02 18:00:04,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes salvam a hora da soneca / Os filhotes salvam o ovo da Galinheta (Episódio 8),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-02-02 17:46:12,00:13:45,,Patrulha Canina: Temporada 6: Os filhotes salvam o violão do Gustavo / Os filhotes salvam as cabras da Yoga (Episódio 7),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-02-02 17:45:18,00:00:37,,Patrulha Canina: Temporada 6: Os filhotes salvam o violão do Gustavo / Os filhotes salvam as cabras da Yoga (Episódio 7),,Android DefaultWidevineL3Tablet Android Tablet,00:09:12,Not latest view,BR (Brazil)
RENATO,2022-01-30 20:39:31,01:30:33,,Indecente,,Android DefaultWidevineL3Tablet Android Tablet,01:30:33,01:30:33,BR (Brazil)
RENATO,2022-01-26 20:18:38,00:10:12,,Patrulha Canina: Temporada 6: Os filhotes salvam o violão do Gustavo / Os filhotes salvam as cabras da Yoga (Episódio 7),,Android DefaultWidevineL3Tablet Android Tablet,00:10:16,Not latest view,BR (Brazil)
RENATO,2022-01-26 19:55:41,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes e o problema das bolhas fedorentas / Os filhotes salvam os bebês avestruzes (Episódio 6),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-01-26 19:32:43,00:22:52,,Patrulha Canina: Temporada 6: Resgate extremo: os filhotes salvam os escaladores de montanhas / Resgate extremo: os filhotes salvam o capitão Gordy (Episódio 5),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-01-26 19:09:46,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes salvam o mel / Os filhotes salvam a bolsa da prefeita Goodway (Episódio 4),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-01-26 18:46:49,00:22:52,,Patrulha Canina: Temporada 6: Os filhotes salvam um festival do melão / Os filhotes salvam uma vaca (Episódio 3),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-01-26 18:23:52,00:22:52,,Patrulha Canina: Temporada 6: Resgate extremo: os filhotes impedem um derretimento / Resgate extremo: os filhotes e o mistério dos celulares desaparecidos (Episódio 2),,Android DefaultWidevineL3Tablet Android Tablet,00:22:56,00:22:56,BR (Brazil)
RENATO,2022-01-26 18:00:50,00:22:57,,Patrulha Canina: Temporada 6: Os filhotes salvam os pinguins da selva / Os filhotes salvam um cargueiro (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:22:57,00:22:57,BR (Brazil)
RENATO,2021-12-12 18:04:55,01:42:36,,Imperdoável,,Android DefaultWidevineL3Tablet Android Tablet,01:47:00,01:47:00,BR (Brazil)
RENATO,2021-12-12 18:04:37,00:00:01,,Imperdoável,,Android DefaultWidevineL3Tablet Android Tablet,00:04:25,Not latest view,BR (Brazil)
RENATO,2021-12-12 18:00:04,00:04:27,,Imperdoável,,Android DefaultWidevineL3Tablet Android Tablet,00:04:25,Not latest view,BR (Brazil)
RENATO,2021-12-08 21:46:36,00:28:23,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,01:56:39,01:56:39,BR (Brazil)
RENATO,2021-12-08 21:28:27,00:01:42,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,01:28:17,Not latest view,BR (Brazil)
RENATO,2021-12-08 21:16:21,00:05:46,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,01:26:37,Not latest view,BR (Brazil)
RENATO,2021-12-08 21:14:26,00:00:17,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,01:21:08,Not latest view,BR (Brazil)
RENATO,2021-12-08 19:56:16,01:16:08,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,01:20:51,Not latest view,BR (Brazil)
RENATO,2021-12-08 19:44:58,00:04:31,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,00:04:43,Not latest view,BR (Brazil)
RENATO,2021-12-08 19:25:20,00:00:13,,Jack Reacher: Sem Retorno,,Android DefaultWidevineL3Tablet Android Tablet,00:00:13,Not latest view,BR (Brazil)
RENATO,2021-12-08 19:14:55,00:09:11,,A Serpente Verde,,Android DefaultWidevineL3Tablet Android Tablet,00:09:11,00:09:11,BR (Brazil)
RENATO,2021-12-04 23:43:15,00:05:23,,Vingança & Castigo,,Android DefaultWidevineL3Tablet Android Tablet,00:07:21,00:07:21,BR (Brazil)
RENATO,2021-12-04 23:40:11,00:02:38,,Vingança & Castigo,,Android DefaultWidevineL3Tablet Android Tablet,00:02:38,Not latest view,BR (Brazil)
RENATO,2021-10-31 21:35:43,00:26:38,,Mais que Amigos: Vizinhos,,Android DefaultWidevineL3Tablet Android Tablet,00:26:38,00:26:38,BR (Brazil)
RENATO,2021-10-31 19:29:19,02:01:58,,Exército de Ladrões: Invasão da Europa,,Android DefaultWidevineL3Tablet Android Tablet,02:03:12,02:03:12,BR (Brazil)
RENATO,2021-10-31 19:27:49,00:01:14,,Exército de Ladrões: Invasão da Europa,,Android DefaultWidevineL3Tablet Android Tablet,00:01:14,Not latest view,BR (Brazil)
RENATO,2021-10-24 23:04:12,01:40:01,,Redenção,,Android DefaultWidevineL3Tablet Android Tablet,01:40:00,01:40:00,BR (Brazil)
RENATO,2021-10-23 23:23:39,01:46:49,,Operação Supletivo: Agora Vai!,,Android DefaultWidevineL3Tablet Android Tablet,01:46:49,01:46:49,BR (Brazil)
RENATO,2021-10-23 21:11:24,02:11:24,,Cidade de Gelo,,Android DefaultWidevineL3Tablet Android Tablet,02:11:21,02:11:21,BR (Brazil)
RENATO,2021-10-12 16:54:39,00:01:45,,É o Bicho!,,Android DefaultWidevineL3Tablet Android Tablet,00:01:44,00:01:44,BR (Brazil)
RENATO,2021-10-10 23:56:41,00:29:57,,O Culpado,,Android DefaultWidevineL3Tablet Android Tablet,00:29:57,00:29:57,BR (Brazil)
RENATO,2021-09-18 23:31:40,01:35:52,,Como Virei Super-Herói,,Android DefaultWidevineL3Tablet Android Tablet,01:35:52,01:35:52,BR (Brazil)
RENATO,2021-09-13 00:17:11,02:08:08,,Major Grom contra o Dr. Peste,,Android DefaultWidevineL3Tablet Android Tablet,02:07:06,02:07:06,BR (Brazil)
RENATO,2021-09-12 22:14:53,01:25:14,,O Cavaleiro do Dragão,,Android DefaultWidevineL3Tablet Android Tablet,01:25:14,01:25:14,BR (Brazil)
RENATO,2021-09-11 17:17:30,00:04:45,,Quanto vale?,,Android DefaultWidevineL3Tablet Android Tablet,00:04:45,00:04:45,BR (Brazil)
RENATO,2021-09-11 15:48:22,01:28:10,,Kate,,Android DefaultWidevineL3Tablet Android Tablet,01:36:15,01:36:15,BR (Brazil)
RENATO,2021-09-11 15:39:43,00:08:07,,Kate,,Android DefaultWidevineL3Tablet Android Tablet,00:08:07,Not latest view,BR (Brazil)
RENATO,2021-09-04 23:22:00,01:59:18,,Somos Todos Iguais,,Android DefaultWidevineL3Tablet Android Tablet,01:59:18,01:59:18,BR (Brazil)
RENATO,2021-09-03 19:33:16,01:35:25,,Agência Secreta de Controle de Magias,,Android DefaultWidevineL3Tablet Android Tablet,01:35:25,01:35:25,BR (Brazil)
RENATO,2021-09-03 17:26:01,01:41:31,,Klaus,,Android DefaultWidevineL3Tablet Android Tablet,01:38:21,01:38:21,BR (Brazil)
RENATO,2021-09-03 17:03:07,00:21:00,,Din e o Dragão Genial,,Android DefaultWidevineL3Tablet Android Tablet,01:31:32,01:31:32,BR (Brazil)
RENATO,2021-09-03 16:42:44,00:17:05,,Din e o Dragão Genial,,Android DefaultWidevineL3Tablet Android Tablet,01:11:09,Not latest view,BR (Brazil)
RENATO,2021-09-03 00:41:26,00:54:05,,Din e o Dragão Genial,,Android DefaultWidevineL3Tablet Android Tablet,00:54:05,Not latest view,BR (Brazil)
RENATO,2021-08-31 23:57:37,02:00:36,,Ascensão do Cisne Negro,,Android DefaultWidevineL3Tablet Android Tablet,01:59:04,01:59:04,BR (Brazil)
RENATO,2021-08-22 00:18:32,00:51:42,,O Ritmo da Selva: O Filme,,Android DefaultWidevineL3Tablet Android Tablet,01:27:08,01:27:08,BR (Brazil)
RENATO,2021-08-21 22:54:00,00:33:44,,O Ritmo da Selva: O Filme,,Android DefaultWidevineL3Tablet Android Tablet,00:35:26,Not latest view,BR (Brazil)
RENATO,2021-08-21 22:43:02,00:01:42,,O Ritmo da Selva: O Filme,,Android DefaultWidevineL3Tablet Android Tablet,00:01:42,Not latest view,BR (Brazil)
RENATO,2021-08-20 23:05:20,02:12:43,,Samurai X: A Origem,,Android DefaultWidevineL3Tablet Android Tablet,02:12:41,02:12:41,BR (Brazil)
RENATO,2021-08-16 00:23:50,01:23:29,,EncrenCão,,Android DefaultWidevineL3Tablet Android Tablet,01:23:26,01:23:26,BR (Brazil)
RENATO,2021-08-16 00:13:26,00:02:31,,O Último Mercenário,,Android DefaultWidevineL3Tablet Android Tablet,01:47:02,01:47:02,BR (Brazil)
RENATO,2021-08-15 23:51:20,00:16:53,,O Último Mercenário,,Android DefaultWidevineL3Tablet Android Tablet,01:46:03,Not latest view,BR (Brazil)
RENATO,2021-08-15 23:31:18,00:12:22,,O Último Mercenário,,Android DefaultWidevineL3Tablet Android Tablet,01:29:24,Not latest view,BR (Brazil)
RENATO,2021-08-15 23:11:26,00:11:01,,O Último Mercenário,,Android DefaultWidevineL3Tablet Android Tablet,01:17:55,Not latest view,BR (Brazil)
RENATO,2021-08-15 22:00:54,01:06:54,,O Último Mercenário,,Android DefaultWidevineL3Tablet Android Tablet,01:06:54,Not latest view,BR (Brazil)
RENATO,2021-04-21 22:12:13,01:43:33,,Radioactive,,Android DefaultWidevineL3Tablet Android Tablet,01:43:33,01:43:33,BR (Brazil)
RENATO,2021-04-17 20:51:13,02:04:50,,Hacker,,Android DefaultWidevineL3Tablet Android Tablet,02:04:50,02:04:50,BR (Brazil)
RENATO,2021-04-12 01:12:41,01:37:22,,Agência Secreta de Controle de Magias,,Android DefaultWidevineL3Tablet Android Tablet,01:37:48,Not latest view,BR (Brazil)
RENATO,2021-04-12 01:12:03,00:00:28,,Agência Secreta de Controle de Magias,,Android DefaultWidevineL3Tablet Android Tablet,00:00:28,Not latest view,BR (Brazil)
RENATO,2021-04-11 18:27:27,01:23:15,,Alma de Cowboy,,Android DefaultWidevineL3Tablet Android Tablet,01:46:25,01:46:25,BR (Brazil)
RENATO,2021-04-11 17:58:56,00:23:52,,Alma de Cowboy,,Android DefaultWidevineL3Tablet Android Tablet,00:23:49,Not latest view,BR (Brazil)
RENATO,2021-03-28 22:36:21,00:21:59,,Proud Mary,,Android DefaultWidevineL3Tablet Android Tablet,00:21:59,00:21:59,BR (Brazil)
RENATO,2021-03-20 19:29:21,01:17:03,,A Sentinela,,Android DefaultWidevineL3Tablet Android Tablet,01:17:03,01:17:03,BR (Brazil)
RENATO,2021-02-16 19:56:01,00:02:13,,Relatos do Mundo,,Android DefaultWidevineL3Tablet Android Tablet,00:02:13,00:02:13,BR (Brazil)
RENATO,2021-02-08 00:10:57,00:14:39,,O Mediador,,Android DefaultWidevineL3Tablet Android Tablet,01:53:34,01:53:34,BR (Brazil)
RENATO,2021-02-07 22:30:57,01:35:58,,O Mediador,,Android DefaultWidevineL3Tablet Android Tablet,01:33:00,Not latest view,BR (Brazil)
RENATO,2021-02-07 22:17:51,00:02:59,,O Mediador,,Android DefaultWidevineL3Tablet Android Tablet,00:02:58,Not latest view,BR (Brazil)
RENATO,2021-02-07 22:14:06,00:02:45,,Nova Ordem Espacial,,Android DefaultWidevineL3Tablet Android Tablet,00:07:24,00:07:24,BR (Brazil)
RENATO,2021-02-07 22:07:24,00:06:19,,Em busca de ‘Ohana,,Android DefaultWidevineL3Tablet Android Tablet,00:06:19,00:06:19,BR (Brazil)
RENATO,2021-02-07 20:16:06,01:48:12,,A Escavação,,Android DefaultWidevineL3Tablet Android Tablet,01:48:12,01:48:12,BR (Brazil)
RENATO,2021-02-07 20:07:29,00:07:19,,Nova Ordem Espacial,,Android DefaultWidevineL3Tablet Android Tablet,00:07:18,Not latest view,BR (Brazil)
RENATO,2021-01-17 21:31:40,00:09:45,,As férias de Mr. Bean,,Android DefaultWidevineL3Tablet Android Tablet,00:09:45,00:09:45,BR (Brazil)
RENATO,2021-01-17 19:57:46,01:33:07,,Missão Pijamas,,Android DefaultWidevineL3Tablet Android Tablet,01:33:06,01:33:06,BR (Brazil)
RENATO,2021-01-17 18:16:09,01:34:56,,Um Brinde ao Natal,,Android DefaultWidevineL3Tablet Android Tablet,01:43:36,01:43:36,BR (Brazil)
RENATO,2021-01-16 19:50:36,01:46:18,,Zona de Combate,,Android DefaultWidevineL3Tablet Android Tablet,01:46:18,01:46:18,BR (Brazil)
RENATO,2021-01-09 20:01:04,00:13:17,,Anitta: Made in Honório: Temporada 1: Anitta (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:13:17,00:13:17,BR (Brazil)
RENATO,2021-01-09 18:18:30,01:35:36,,O Impostor,,Android DefaultWidevineL3Tablet Android Tablet,01:35:32,01:35:32,BR (Brazil)
RENATO,2021-01-09 16:32:50,01:36:59,,Desejo de Matar,,Android DefaultWidevineL3Tablet Android Tablet,01:41:30,01:41:30,BR (Brazil)
RENATO,2021-01-09 16:21:51,00:05:04,,Desejo de Matar,,Android DefaultWidevineL3Tablet Android Tablet,00:00:02,Not latest view,BR (Brazil)
RENATO,2021-01-09 16:19:09,00:00:01,,Os Últimos Cavaleiros,,Android DefaultWidevineL3Tablet Android Tablet,00:00:01,00:00:01,BR (Brazil)
RENATO,2021-01-09 16:19:05,00:00:01,,Os Últimos Cavaleiros,,Android DefaultWidevineL3Tablet Android Tablet,00:00:01,Not latest view,BR (Brazil)
RENATO,2020-12-28 17:32:46,01:16:46,,O Segredo: Ouse Sonhar,,Android DefaultWidevineL3Tablet Android Tablet,01:43:08,01:43:08,BR (Brazil)
RENATO,2020-12-28 17:02:22,00:25:23,,O Segredo: Ouse Sonhar,,Android DefaultWidevineL3Tablet Android Tablet,00:26:23,Not latest view,BR (Brazil)
RENATO,2020-12-28 16:59:44,00:01:37,,O Segredo: Ouse Sonhar,,Android DefaultWidevineL3Tablet Android Tablet,00:01:37,Not latest view,BR (Brazil)
RENATO,2020-12-28 16:17:52,00:40:46,,A Caminho da Lua,,Android DefaultWidevineL3Tablet Android Tablet,01:27:04,01:27:04,BR (Brazil)
RENATO,2020-12-26 23:35:04,00:20:03,,O Céu da Meia-Noite,,Android DefaultWidevineL3Tablet Android Tablet,00:20:03,00:20:03,BR (Brazil)
RENATO,2020-12-20 23:19:12,01:29:17,,O Juiz,,Android DefaultWidevineL3Tablet Android Tablet,02:14:48,02:14:48,BR (Brazil)
RENATO,2020-12-20 22:28:30,00:46:17,,O Juiz,,Android DefaultWidevineL3Tablet Android Tablet,00:46:17,Not latest view,BR (Brazil)
RENATO,2020-12-20 20:45:00,01:36:14,,Arranha-Céu: Coragem Sem Limite,,Android DefaultWidevineL3Tablet Android Tablet,01:36:14,01:36:14,BR (Brazil)
RENATO,2020-12-20 19:57:47,00:46:21,,A Caminho da Lua,,Android DefaultWidevineL3Tablet Android Tablet,00:46:19,Not latest view,BR (Brazil)
RENATO,2020-12-13 23:48:11,00:42:50,,A Fera,,Android DefaultWidevineL3Tablet Android Tablet,00:42:50,00:42:50,BR (Brazil)
RENATO,2020-12-13 22:07:08,01:34:25,,Ava,,Android DefaultWidevineL3Tablet Android Tablet,01:34:25,01:34:25,BR (Brazil)
RENATO,2020-12-13 15:00:11,01:39:02,,Tudo Bem No Natal Que Vem,,Android DefaultWidevineL3Tablet Android Tablet,01:39:02,01:39:02,BR (Brazil)
RENATO,2020-11-14 23:04:44,02:00:07,,Aliança do Crime,,Android DefaultWidevineL3Tablet Android Tablet,02:00:07,02:00:07,BR (Brazil)
RENATO,2020-11-01 23:45:18,00:24:11,,Bronx,,Android DefaultWidevineL3Tablet Android Tablet,00:24:11,00:24:11,BR (Brazil)
RENATO,2020-10-19 00:00:25,01:51:47,,O Agente da U.N.C.L.E.,,Android DefaultWidevineL3Tablet Android Tablet,01:51:47,01:51:47,BR (Brazil)
RENATO,2020-10-18 22:06:28,01:49:56,,Protegendo o inimigo,,Android DefaultWidevineL3Tablet Android Tablet,01:49:56,01:49:56,BR (Brazil)
RENATO,2020-10-04 20:13:01,01:21:28,,The Guardian Brothers,,Android DefaultWidevineL3Tablet Android Tablet,01:21:26,01:21:26,BR (Brazil)
RENATO,2020-10-04 01:38:45,01:16:07,,Esquadrão 6,,Android DefaultWidevineL3Tablet Android Tablet,01:30:56,01:30:56,BR (Brazil)
RENATO,2020-10-03 23:39:47,01:57:28,,Enola Holmes,,Android DefaultWidevineL3Tablet Android Tablet,01:57:28,01:57:28,BR (Brazil)
RENATO,2020-09-27 17:28:14,01:23:02,,O Que Será de Nozes 2,,Android DefaultWidevineL3Tablet Android Tablet,01:23:02,01:23:02,BR (Brazil)
RENATO,2020-09-25 23:28:38,02:09:37,,Os Sete Magníficos,,Android DefaultWidevineL3Tablet Android Tablet,02:09:37,02:09:37,BR (Brazil)
RENATO,2020-09-20 00:34:58,01:21:08,,Next Gen,,Android DefaultWidevineL3Tablet Android Tablet,01:38:40,01:38:40,BR (Brazil)
RENATO,2020-09-20 00:00:41,00:17:35,,Next Gen,,Android DefaultWidevineL3Tablet Android Tablet,00:17:33,Not latest view,BR (Brazil)
RENATO,2020-09-19 22:48:40,01:10:13,,Pets Unidos!,,Android DefaultWidevineL3Tablet Android Tablet,01:26:47,Not latest view,BR (Brazil)
RENATO,2020-09-19 22:31:32,00:16:37,,Pets Unidos!,,Android DefaultWidevineL3Tablet Android Tablet,00:16:34,Not latest view,BR (Brazil)
RENATO,2020-09-10 22:46:12,01:43:00,,King: Uma História de Vingança,,Android DefaultWidevineL3Tablet Android Tablet,01:43:00,01:43:00,BR (Brazil)
RENATO,2020-08-31 00:07:51,01:45:58,,A Tenente de Cargil,,Android DefaultWidevineL3Tablet Android Tablet,01:45:58,01:45:58,BR (Brazil)
RENATO,2020-08-23 20:37:43,00:09:18,,Parker,,Android DefaultWidevineL3Tablet Android Tablet,00:09:18,00:09:18,BR (Brazil)
RENATO,2020-08-23 19:30:22,01:05:55,,The Old Guard,,Android DefaultWidevineL3Tablet Android Tablet,01:58:24,01:58:24,BR (Brazil)
RENATO,2020-08-23 15:30:47,00:52:29,,The Old Guard,,Android DefaultWidevineL3Tablet Android Tablet,00:52:29,Not latest view,BR (Brazil)
RENATO,2020-08-21 14:09:03,01:23:24,,Cegonhas: A história que não te contaram,,Android DefaultWidevineL3Tablet Android Tablet,01:23:24,01:23:24,BR (Brazil)
RENATO,2020-08-17 00:06:55,01:45:55,,Power,,Android DefaultWidevineL3Tablet Android Tablet,01:45:54,01:45:54,BR (Brazil)
RENATO,2020-08-08 20:31:37,01:34:56,,É o Bicho!,,Android DefaultWidevineL3Tablet Android Tablet,01:34:55,Not latest view,BR (Brazil)
RENATO,2020-08-08 20:27:09,00:01:15,,Mar em Fúria,,Android DefaultWidevineL3Tablet Android Tablet,00:01:13,00:01:13,BR (Brazil)
RENATO,2020-08-08 19:29:14,00:56:40,,No Coração do Mar,,Android DefaultWidevineL3Tablet Android Tablet,01:54:18,01:54:18,BR (Brazil)
RENATO,2020-08-08 18:23:38,00:57:40,,No Coração do Mar,,Android DefaultWidevineL3Tablet Android Tablet,00:57:40,Not latest view,BR (Brazil)
RENATO,2020-06-13 18:55:40,01:46:32,,Feito na América,,Android DefaultWidevineL3Tablet Android Tablet,01:46:32,01:46:32,BR (Brazil)
RENATO,2020-05-30 23:53:08,01:06:28,,Milagre na Cela 7,,Android DefaultWidevineL3Tablet Android Tablet,02:08:06,02:08:06,BR (Brazil)
RENATO,2020-05-30 22:54:25,00:56:51,,Milagre na Cela 7,,Android DefaultWidevineL3Tablet Android Tablet,01:01:39,Not latest view,BR (Brazil)
RENATO,2020-05-30 21:20:31,01:31:19,,O Vendedor de Sonhos,,Android DefaultWidevineL3Tablet Android Tablet,01:31:19,01:31:19,BR (Brazil)
RENATO,2020-05-13 15:57:10,00:00:42,,Milagre na Cela 7,,Android DefaultWidevineL3Tablet Android Tablet,00:03:46,Not latest view,BR (Brazil)
RENATO,2020-05-12 23:39:11,00:10:15,,Noite Sem Fim,,Android DefaultWidevineL3Tablet Android Tablet,00:10:14,00:10:14,BR (Brazil)
RENATO,2020-04-25 20:54:56,00:14:49,,Esquadrão 6,,Android DefaultWidevineL3Tablet Android Tablet,00:14:49,Not latest view,BR (Brazil)
RENATO,2020-04-22 01:32:56,01:29:44,,Mãos talentosas: A história de Ben Carson,,Android DefaultWidevineL3Tablet Android Tablet,01:29:44,01:29:44,BR (Brazil)
RENATO,2020-04-21 23:43:52,01:34:56,,Amor em Obras,,Android DefaultWidevineL3Tablet Android Tablet,01:34:51,01:34:51,BR (Brazil)
RENATO,2020-04-21 23:40:14,00:00:15,,Amor em Obras,,Android DefaultWidevineL3Tablet Android Tablet,00:00:15,Not latest view,BR (Brazil)
RENATO,2020-04-21 21:28:27,02:07:37,,O Protetor,,Android DefaultWidevineL3Tablet Android Tablet,02:07:32,02:07:32,BR (Brazil)
RENATO,2020-04-12 23:04:18,01:58:03,,Operação Fronteira,,Android DefaultWidevineL3Tablet Android Tablet,01:58:33,01:58:33,BR (Brazil)
RENATO,2020-04-12 22:52:43,00:06:09,,Controle absoluto,,Android DefaultWidevineL3Tablet Android Tablet,00:06:09,00:06:09,BR (Brazil)
RENATO,2020-04-10 21:47:28,00:02:11,,Milagre na Cela 7,,Android DefaultWidevineL3Tablet Android Tablet,00:03:05,Not latest view,BR (Brazil)
RENATO,2020-04-10 21:44:54,00:00:55,,Milagre na Cela 7,,Android DefaultWidevineL3Tablet Android Tablet,00:00:00,Not latest view,BR (Brazil)
RENATO,2020-03-27 23:14:13,01:17:52,,O Limite da Traição,,Android DefaultWidevineL3Tablet Android Tablet,01:58:09,01:58:09,BR (Brazil)
RENATO,2020-03-27 01:02:55,00:39:55,,O Limite da Traição,,Android DefaultWidevineL3Tablet Android Tablet,00:40:18,Not latest view,BR (Brazil)
RENATO,2020-03-25 00:33:17,00:30:36,,Linha de Ação,,Android DefaultWidevineL3Tablet Android Tablet,00:30:36,00:30:36,BR (Brazil)
RENATO,2020-03-21 15:29:00,00:07:49,,Templários: Temporada 1: Você saberia o que fazer (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:07:19,00:07:19,BR (Brazil)
RENATO,2020-03-21 15:26:30,00:01:02,,Templários: Temporada 1: Você saberia o que fazer (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:00:21,Not latest view,BR (Brazil)
RENATO,2020-03-21 15:23:30,00:01:53,,Templários: Temporada 1: Você saberia o que fazer (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:00:00,Not latest view,BR (Brazil)
RENATO,2020-03-21 15:22:19,00:00:16,,Patrulha Canina: Temporada 2: Os filhotes salvam os pinguins / Os filhotes salvam um filhote de golfinho (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:00:16,00:00:16,BR (Brazil)
RENATO,2020-03-18 01:24:38,00:11:28,,HOMECOMING A film by Beyoncé,,Android DefaultWidevineL3Tablet Android Tablet,02:16:09,02:16:09,BR (Brazil)
RENATO,2020-03-18 01:19:15,00:02:12,,The Chef Show: Temporada 1 – Volume 3: Wolfgang Puck (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:02:12,00:02:12,BR (Brazil)
RENATO,2020-03-14 22:29:38,01:44:53,,Troco em Dobro,,Android DefaultWidevineL3Tablet Android Tablet,01:44:52,Not latest view,BR (Brazil)
RENATO,2020-03-02 23:35:09,01:58:13,,O Exterminador do Futuro: Gênesis,,Android DefaultWidevineL3Tablet Android Tablet,02:06:25,02:06:25,BR (Brazil)
RENATO,2020-02-27 00:30:21,02:04:55,,Missão Impossível - Nação Secreta,,Android DefaultWidevineL3Tablet Android Tablet,02:04:55,02:04:55,BR (Brazil)
RENATO,2020-02-26 22:29:19,01:59:02,,Inferno,,Android DefaultWidevineL3Tablet Android Tablet,01:59:02,01:59:02,BR (Brazil)
RENATO,2020-02-26 22:02:55,00:18:01,,História de um Casamento,,Android DefaultWidevineL3Tablet Android Tablet,00:17:48,00:17:48,BR (Brazil)
RENATO,2020-02-26 21:12:05,00:34:11,,Meu Malvado Favorito 3,,Android DefaultWidevineL3Tablet Android Tablet,00:34:06,00:34:06,BR (Brazil)
RENATO,2020-02-10 19:28:56,00:00:57,,Explicando... O Sexo: Minissérie: Fantasias sexuais (Episódio 1),,DefaultWidevineAndroidPhone,00:11:45,00:11:45,BR (Brazil)
RENATO,2020-02-10 19:10:21,00:17:39,,Explicando - A Mente: Temporada 1: Ansiedade (Episódio 3),,DefaultWidevineAndroidPhone,00:20:53,00:20:53,BR (Brazil)
RENATO,2019-11-10 01:26:37,00:44:29,,Procurando Nemo,,Edge (Cadmium),00:44:29,00:44:29,BR (Brazil)
RENATO,2019-11-09 23:08:27,02:13:10,,O Rei,,Edge (Cadmium),02:13:10,02:13:10,BR (Brazil)
RENATO,2019-09-29 23:26:44,00:07:32,,Frozen: Febre Congelante,,Firefox PC (Cadmium),00:07:32,00:07:32,BR (Brazil)
RENATO,2019-09-29 23:05:05,00:20:54,,Frozen - A Aventura Congelante de Olaf,,Firefox PC (Cadmium),00:21:34,00:21:34,BR (Brazil)
RENATO,2019-09-29 21:06:30,01:42:42,,Sing – Quem Canta Seus Males Espanta,,Firefox PC (Cadmium),01:42:42,01:42:42,BR (Brazil)
RENATO,2019-09-29 19:36:20,01:29:03,,Procurando Dory,,Firefox PC (Cadmium),01:29:03,01:29:03,BR (Brazil)
RENATO,2019-03-06 00:20:40,02:26:58,Autoplayed: user action: Unspecified; ,O Regresso,,Firefox PC (Cadmium),02:26:58,02:26:58,BR (Brazil)
